time,dev
1303113427,0
1303113444,0
1303113461,0
1303113484,0
1303113501,0
1303113518,0
1303113541,0
1303113558,0
1303113575,0
1303113598,0
1303113615,0
1303113632,0
1303113654,0
1303113671,0
1303113689,0
1303113711,0
1303113729,0
1303113746,0
1303113763,0
1303113785,0
1303113803,0
1303113820,0
1303113843,0
1303113860,0
1303113877,0
1303113899,0
1303113916,0
1303113934,0
1303113956,0
1303113973,0
1303113991,0
1303114013,0
1303114031,0
1303114048,0
1303114065,0
1303114088,0
1303114105,0
1303114122,0
1303114144,0
1303114162,0
1303114179,0
1303114202,0
1303114220,0
1303114237,0
1303114259,0
1303114277,0
1303114294,0
1303114317,0
1303114334,0
1303114351,0
1303114373,0
1303114390,0
1303114408,0
1303114425,0
1303114447,0
1303114464,0
1303114483,0
1303114505,0
1303114522,0
1303114539,0
1303114562,0
1303114579,0
1303114596,0
1303114619,0
1303114637,0
1303114654,0
1303114676,0
1303114694,0
1303114711,0
1303114733,0
1303114750,0
1303114768,0
1303114785,0
1303114807,0
1303114824,0
1303114842,0
1303114864,0
1303114881,0
1303114898,0
1303114921,0
1303114938,0
1303114956,0
1303114978,0
1303114995,0
1303115012,0
1303115035,0
1303115052,0
1303115069,0
1303115092,0
1303115110,0
1303115127,0
1303115144,0
1303115166,0
1303115184,0
1303115201,0
1303115223,0
1303115240,0
1303115258,0
1303115280,0
1303115297,0
1303115315,0
1303115337,0
1303115355,0
1303115372,0
1303115394,0
1303115411,0
1303115429,0
1303115451,0
1303115468,0
1303115485,0
1303115502,0
1303115525,0
1303115542,0
1303115559,0
1303115582,0
1303115599,0
1303115616,0
1303115639,0
1303115656,0
1303115674,0
1303115696,0
1303115713,0
1303115730,0
1303115752,0
1303115769,0
1303115786,0
1303115804,0
1303115826,0
1303115843,0
1303115860,0
1303115883,0
1303115899,0
1303115917,0
1303115940,0
1303115957,0
1303115974,0
1303115997,0
1303116014,0
1303116032,0
1303116054,0
1303116071,0
1303116088,0
1303116111,0
1303116128,0
1303116145,0
1303116163,0
1303116186,0
1303116203,0
1303116220,0
1303116243,0
1303116260,0
1303116278,0
1303116301,0
1303116318,0
1303116336,0
1303116358,0
1303116376,0
1303116393,0
1303116416,0
1303116433,0
1303116450,0
1303116473,0
1303116491,0
1303116509,0
1303116532,0
1303116550,0
1303116567,0
1303116584,0
1303116606,0
1303116624,0
1303116641,0
1303116663,0
1303116680,0
1303116699,0
1303116721,0
1303116738,0
1303116756,0
1303116778,0
1303116795,0
1303116812,0
1303116835,0
1303116852,0
1303116869,0
1303116892,0
1303116910,0
1303116927,0
1303116944,0
1303116966,0
1303116983,0
1303117000,0
1303117023,0
1303117040,0
1303117058,0
1303117080,0
1303117097,0
1303117114,0
1303117137,0
1303117154,0
1303117171,0
1303117194,0
1303117211,0
1303117228,0
1303117245,0
1303117267,0
1303117285,0
1303117302,0
1303117324,0
1303117341,0
1303117358,0
1303117380,0
1303117397,0
1303117415,0
1303117437,0
1303117454,0
1303117471,0
1303117494,0
1303117511,0
1303117528,0
1303117551,0
1303117568,0
1303117586,0
1303117602,0
1303117625,0
1303117642,0
1303117660,0
1303117682,0
1303117699,0
1303117716,0
1303117739,0
1303117756,0
1303117773,0
1303117796,0
1303117814,0
1303117831,0
1303117853,0
1303117870,0
1303117888,0
1303117905,0
1303117927,0
1303117944,0
1303117962,0
1303117985,0
1303118002,0
1303118019,0
1303118041,0
1303118058,0
1303118075,0
1303118097,0
1303118115,0
1303118132,0
1303118154,0
1303118171,0
1303118188,0
1303118205,0
1303118227,0
1303118244,0
1303118261,0
1303118287,0
1303118304,0
1303118321,0
1303118344,0
1303118361,0
1303118378,0
1303118400,0
1303118417,0
1303118435,0
1303118457,0
1303118475,0
1303118492,0
1303118514,0
1303118532,0
1303118549,0
1303118572,0
1303118589,0
1303118607,0
1303118625,0
1303118647,0
1303118665,0
1303118682,0
1303118703,0
1303118721,0
1303118738,0
1303118761,0
1303118778,0
1303118796,0
1303118819,0
1303118836,0
1303118853,0
1303118876,0
1303118893,0
1303118911,0
1303118934,0
1303118951,0
1303118968,0
1303118991,0
1303119008,0
1303119025,0
1303119042,0
1303119064,0
1303119081,0
1303119099,0
1303119121,0
1303119138,0
1303119156,0
1303119178,0
1303119195,0
1303119213,0
1303119235,0
1303119253,0
1303119270,0
1303119292,0
1303119309,0
1303119327,0
1303119344,0
1303119367,0
1303119384,0
1303119401,0
1303119424,0
1303119441,0
1303119458,0
1303119480,0
1303119498,0
1303119515,0
1303119537,0
1303119554,0
1303119571,0
1303119593,0
1303119610,0
1303119628,0
1303119645,0
1303119667,0
1303119684,0
1303119702,0
1303119724,0
1303119741,0
1303119759,0
1303119782,0
1303119799,0
1303119816,0
1303119839,0
1303119856,0
1303119873,0
1303119896,0
1303119913,0
1303119930,0
1303119953,0
1303119970,0
1303119987,0
1303120004,0
1303120027,0
1303120044,0
1303120061,0
1303120083,0
1303120100,0
1303120117,0
1303120140,0
1303120157,0
1303120174,0
1303120196,0
1303120213,0
1303120231,0
1303120253,0
1303120271,0
1303120287,0
1303120305,0
1303120328,0
1303120345,0
1303120362,0
1303120384,0
1303120402,0
1303120419,0
1303120441,0
1303120459,0
1303120476,0
1303120499,0
1303120516,0
1303120533,0
1303120556,0
1303120573,0
1303120590,0
1303120613,0
1303120630,0
1303120647,0
1303120664,0
1303120687,0
1303120704,0
1303120722,0
1303120745,0
1303120762,0
1303120779,0
1303120802,0
1303120819,0
1303120837,0
1303120860,0
1303120877,0
1303120894,0
1303120916,0
1303120934,0
1303120951,0
1303120974,0
1303120991,0
1303121008,0
1303121031,0
1303121048,0
1303121065,0
1303121084,0
1303121106,0
1303121124,0
1303121141,0
1303121164,0
1303121181,0
1303121198,0
1303121220,0
1303121238,0
1303121255,0
1303121277,0
1303121294,0
1303121311,0
1303121334,0
1303121351,0
1303121368,0
1303121391,0
1303121408,0
1303121425,0
1303121443,0
1303121465,0
1303121483,0
1303121499,0
1303121522,0
1303121539,0
1303121556,0
1303121579,0
1303121596,0
1303121613,0
1303121636,0
1303121653,0
1303121670,0
1303121693,0
1303121711,0
1303121728,0
1303121745,0
1303121767,0
1303121784,0
1303121801,0
1303121824,0
1303121841,0
1303121858,0
1303121880,0
1303121897,0
1303121915,0
1303121937,0
1303121954,0
1303121971,0
1303121994,0
1303122011,0
1303122029,0
1303122051,0
1303122068,0
1303122085,0
1303122102,0
1303122124,0
1303122142,0
1303122159,0
1303122181,0
1303122198,0
1303122216,0
1303122238,0
1303122255,0
1303122273,0
1303122295,0
1303122312,0
1303122329,0
1303122352,0
1303122369,0
1303122387,0
1303122403,0
1303122426,0
1303122443,0
1303122460,0
1303122483,0
1303122500,0
1303122517,0
1303122540,0
1303122557,0
1303122574,0
1303122597,0
1303122615,0
1303122632,0
1303122654,0
1303122671,0
1303122689,0
1303122711,0
1303122728,0
1303122745,0
1303122763,0
1303122785,0
1303122803,0
1303122820,0
1303122843,0
1303122861,0
1303122879,0
1303122902,0
1303122920,0
1303122937,0
1303122959,0
1303122976,0
1303122993,0
1303123016,0
1303123033,0
1303123051,0
1303123073,0
1303123091,0
1303123108,0
1303123125,0
1303123147,0
1303123164,0
1303123181,0
1303123203,0
1303123221,0
1303123238,0
1303123260,0
1303123278,0
1303123295,0
1303123318,0
1303123335,0
1303123352,0
1303123375,0
1303123393,0
1303123410,0
1303123433,0
1303123450,0
1303123467,0
1303123485,0
1303123507,0
1303123525,0
1303123542,0
1303123564,0
1303123581,0
1303123598,0
1303123620,0
1303123637,0
1303123654,0
1303123677,0
1303123694,0
1303123711,0
1303123734,0
1303123751,0
1303123768,0
1303123785,0
1303123808,0
1303123825,0
1303123842,0
1303123865,0
1303123882,0
1303123899,0
1303123921,0
1303123939,0
1303123956,0
1303123979,0
1303123996,0
1303124013,0
1303124036,0
1303124053,0
1303124070,0
1303124092,0
1303124110,0
1303124127,0
1303124144,0
1303124166,0
1303124184,0
1303124201,0
1303124223,0
1303124240,0
1303124258,0
1303124280,0
1303124297,0
1303124315,0
1303124338,0
1303124355,0
1303124372,0
1303124394,0
1303124411,0
1303124429,0
1303124451,0
1303124468,0
1303124485,0
1303124503,0
1303124525,0
1303124542,0
1303124560,0
1303124583,0
1303124600,0
1303124617,0
1303124640,0
1303124656,0
1303124674,0
1303124696,0
1303124714,0
1303124731,0
1303124754,0
1303124771,0
1303124788,0
1303124805,0
1303124828,0
1303124845,0
1303124862,0
1303124884,0
1303124901,0
1303124919,0
1303124941,0
1303124958,0
1303124976,0
1303124999,0
1303125016,0
1303125033,0
1303125056,0
1303125074,0
1303125091,0
1303125113,0
1303125131,0
1303125147,0
1303125165,0
1303125187,0
1303125204,0
1303125222,0
1303125244,0
1303125261,0
1303125278,0
1303125301,0
1303125319,0
1303125337,0
1303125359,0
1303125377,0
1303125393,0
1303125416,0
1303125434,0
1303125451,0
1303125474,0
1303125491,0
1303125508,0
1303125525,0
1303125547,0
1303125565,0
1303125582,0
1303125605,0
1303125622,0
1303125639,0
1303125662,0
1303125680,0
1303125720,0
1303125744,0
1303125777,0
1303125794,0
1303125815,0
1303125851,0
1303125875,0
1303125904,0
1303125957,0
1303125974,0
1303126002,0
1303126035,0
1303126052,0
1303126074,0
1303126102,0
1303126119,0
1303126141,0
1303126158,0
1303126175,0
1303126198,0
1303126215,0
1303126240,0
1303126262,0
1303126280,0
1303126297,0
1303126319,0
1303126337,0
1303126354,0
1303126376,0
1303126393,0
1303126411,0
1303126433,0
1303126450,0
1303126467,0
1303126484,0
1303126506,0
1303126523,0
1303126541,0
1303126563,0
1303126580,0
1303126597,0
1303126620,0
1303126637,0
1303126654,0
1303126677,0
1303126694,0
1303126711,0
1303126733,0
1303126750,0
1303126768,0
1303126784,0
1303126807,0
1303126824,0
1303126842,0
1303126864,0
1303126881,0
1303126898,0
1303126921,0
1303126938,0
1303126955,0
1303126978,0
1303126995,0
1303127012,0
1303127035,0
1303127052,0
1303127069,0
1303127092,1
1303127112,1
1303127130,1
1303127153,1
1303127175,1
1303127194,1
1303127217,1
1303127234,1
1303127252,1
1303127274,1
1303127291,1
1303127308,1
1303127331,1
1303127350,1
1303127368,1
1303127392,1
1303127409,1
1303127428,1
1303127452,0
1303127469,1
1303127487,1
1303127511,1
1303127528,0
1303127547,1
1303127565,1
1303127588,1
1303127606,1
1303127625,1
1303127647,2
1303127666,2
1303127684,2
1303127707,0
1303127725,1
1303127744,1
1303127766,1
1303127785,0
1303127803,1
1303127826,1
1303127844,1
1303127863,1
1303127885,1
1303127904,1
1303127922,1
1303127945,1
1303127963,1
1303127982,0
1303128004,1
1303128023,1
1303128041,0
1303128065,0
1303128082,1
1303128099,1
1303128122,1
1303128139,1
1303128156,1
1303128179,1
1303128196,1
1303128214,1
1303128236,1
1303128253,1
1303128271,1
1303128293,0
1303128310,0
1303128327,0
1303128344,0
1303128367,0
1303128384,0
1303128401,0
1303128424,0
1303128441,1
1303128458,1
1303128481,1
1303128498,1
1303128515,1
1303128538,0
1303128554,0
1303128572,0
1303128594,0
1303128612,0
1303128629,0
1303128652,0
1303128669,0
1303128686,0
1303128703,1
1303128726,1
1303128743,1
1303128760,0
1303128783,0
1303128801,13
1303128819,13
1303128841,13
1303128859,0
1303128876,0
1303128899,0
1303128915,0
1303128933,0
1303128956,0
1303128974,0
1303128991,0
1303129014,0
1303129031,0
1303129048,0
1303129065,0
1303129087,0
1303129104,0
1303129122,0
1303129144,0
1303129161,0
1303129179,0
1303129202,0
1303129220,0
1303129238,0
1303129260,0
1303129277,0
1303129298,0
1303129321,0
1303129341,0
1303129358,0
1303129381,0
1303129398,0
1303129415,0
1303129438,0
1303129455,0
1303129473,0
1303129496,0
1303129513,0
1303129531,0
1303129553,0
1303129570,0
1303129587,0
1303129604,0
1303129627,0
1303129644,0
